Number,Time,Si
1072,5.38683,110284.3689
1073,5.39184,65772.58727
1074,5.39685,64566.32285
1075,5.40186,61350.18525
1076,5.40686,68386.55853
1077,5.41187,64164.26051
1078,5.41688,68185.46446
1079,5.42189,64968.39809
1080,5.42689,61350.18525
1081,5.4319,65169.44055
1082,5.43691,65169.44055
1083,5.44192,63360.17452
1084,5.44692,66978.9678
1085,5.45193,69392.07727
1086,5.45694,58737.68112
1087,5.46195,62556.14013
1088,5.46695,71403.35676
1089,5.47196,70196.55034
1090,5.47697,61149.20406
1091,5.48198,63360.17452
1092,5.48698,68989.86009
1093,5.49199,60747.25134
1094,5.497,66978.9678
1095,5.502,59139.56938
1096,5.50701,64767.35886
1097,5.51202,63762.21106
1098,5.51703,63963.23417
1099,5.52203,62154.14227
1100,5.52704,67984.37362
1101,5.53205,75024.47322
1102,5.53706,66375.76302
1103,5.54206,66777.89632
1104,5.54707,60747.25134
1105,5.55208,60747.25134
1106,5.55709,67783.28601
1107,5.56209,62556.14013
1108,5.5671,67783.28601
1109,5.57211,73817.31818
1110,5.57712,62757.14389
1111,5.58212,68587.65583
1112,5.58713,65772.58727
1113,5.59214,66375.76302
1114,5.59715,67381.12045
1115,5.60215,119367.2331
1116,5.60716,69593.1907
1117,5.61217,68788.75635
1118,5.61718,67783.28601
1119,5.62218,67582.20162
1120,5.62719,57130.25699
1121,5.6322,64365.29006
1122,5.63721,65169.44055
1123,5.64221,66777.89632
1124,5.64722,59340.51835
1125,5.65223,63963.23417
1126,5.65724,63963.23417
1127,5.66224,67180.04251
1128,5.66725,60747.25134
1129,5.67226,115329.5935
1130,5.67727,67582.20162
1131,5.68227,68788.75635
1132,5.68728,63159.16109
1133,5.69229,61350.18525
1134,5.6973,67180.04251
1135,5.7023,113311.2604
1136,5.70731,55523.03905
1137,5.71232,62355.13959
1138,5.71733,68185.46446
1139,5.72233,65973.64263
1140,5.72734,66777.89632
1141,5.73235,66375.76302
1142,5.73736,67381.12045
1143,5.74236,99393.59865
1144,5.74737,83679.15366
1145,5.75238,66777.89632
1146,5.75738,69593.1907
1147,5.76239,137148.281
1148,5.7674,64164.26051
1149,5.77241,64365.29006
1150,5.77741,65772.58727
1151,5.78242,67783.28601
1152,5.78743,63159.16109
1153,5.79244,71805.65139
1154,5.79744,67180.04251
1155,5.80245,63762.21106
1156,5.80746,63159.16109
1157,5.81247,62556.14013
1158,5.81747,62757.14389
1159,5.82248,72006.80354
1160,5.82749,64968.39809
1161,5.8325,59943.38458
1162,5.8375,65571.53514
1163,5.84251,63963.23417
1164,5.84752,68587.65583
1165,5.85253,60747.25134
1166,5.85753,67984.37362
1167,5.86254,63360.17452
1168,5.86755,65169.44055
1169,5.87256,81263.29307
1170,5.87756,98385.67183
1171,5.88257,59541.47053
1172,5.88758,66375.76302
1173,5.89259,59340.51835
1174,5.89759,63762.21106
1175,5.9026,61551.16967
1176,5.90761,64767.35886
1177,5.91262,62355.13959
1178,5.91762,66777.89632
1179,5.92263,72409.11753
1180,5.92764,62556.14013
1181,5.93265,62757.14389
1182,5.93765,67984.37362
1183,5.94266,70397.67668
1184,5.94767,69190.96707
1185,5.95268,59340.51835
1186,5.95768,70196.55034
1187,5.96269,62154.14227
1188,5.9677,62556.14013
1189,5.97271,61350.18525
1190,5.97771,64566.32285
1191,5.98272,65973.64263
1192,5.98773,61551.16967
1193,5.99273,62355.13959
1194,5.99774,67984.37362
1195,6.00275,61752.15732
1196,6.00776,71202.21429
1197,6.01276,65169.44055
1198,6.01777,62958.15087
1199,6.02278,118963.4107
1200,6.02779,79049.16296
1201,6.03279,67984.37362
1202,6.0378,68587.65583
1203,6.04346,63963.23417
1204,6.04847,65973.64263
1205,6.05348,58335.80576
1206,6.05848,111091.4687
1207,6.06349,66375.76302
1208,6.0685,64566.32285
1209,6.07351,127042.326
1210,6.07851,60948.22609
1211,6.08352,120982.6525
1212,6.08853,72610.27937
1213,6.09354,60747.25134
1214,6.09854,63360.17452
1215,6.10355,118559.6013
1216,6.10856,65370.48623
1217,6.11357,70397.67668
1218,6.11857,64365.29006
1219,6.12358,61752.15732
1220,6.12859,70598.80624
1221,6.1336,65169.44055
1222,6.1386,57532.09369
1223,6.14361,61551.16967
1224,6.14862,2529467.326
1225,6.15363,735805.2487
1226,6.15863,81061.99236
1227,6.16364,65370.48623
1228,6.16865,67180.04251
1229,6.17366,68185.46446
1230,6.17866,73414.959
1231,6.18367,65772.58727
1232,6.18868,74823.27265
1233,6.19369,75426.88407
1234,6.19869,62556.14013
1235,6.2037,69794.30735
1236,6.20871,60144.34643
1237,6.21372,54116.89249
1238,6.21872,54317.76091
1239,6.22373,62556.14013
1240,6.22874,117953.9116
1241,6.23375,60144.34643
1242,6.23875,65169.44055
1243,6.24376,64566.32285
1244,6.24877,65571.53514
1245,6.25377,65370.48623
1246,6.25878,71202.21429
1247,6.26379,67180.04251
1248,6.2688,62958.15087
1249,6.2738,121386.5398
1250,6.27881,114724.0595
1251,6.28382,77036.65661
1252,6.28883,69190.96707
1253,6.29383,65370.48623
1254,6.29884,135732.958
1255,6.30385,86498.24595
1256,6.30886,105241.171
1257,6.31386,62355.13959
1258,6.31887,78042.86941
1259,6.32388,65973.64263
1260,6.32889,66978.9678
1261,6.33389,64164.26051
1262,6.3389,64566.32285
1263,6.34391,67582.20162
1264,6.34892,129264.9388
1265,6.35392,61953.14818
1266,6.35893,64566.32285
1267,6.36394,68587.65583
1268,6.36895,60546.27981
1269,6.37395,65169.44055
1270,6.37896,63360.17452
1271,6.38397,61551.16967
1272,6.38898,67984.37362
1273,6.39398,58536.74183
1274,6.39899,60948.22609
1275,6.404,62556.14013
1276,6.40901,61953.14818
1277,6.41401,68788.75635
1278,6.41902,71202.21429
1279,6.42403,65169.44055
1280,6.42904,67381.12045
1281,6.43404,72610.27937
1282,6.43905,133307.0606
1283,6.44406,64968.39809
1284,6.44907,60747.25134
1285,6.45407,66777.89632
1286,6.45908,61953.14818
1287,6.46409,64164.26051
1288,6.4691,123608.1521
1289,6.4741,68788.75635
1290,6.47911,73012.61273
1291,6.48412,58938.62364
1292,6.48912,64767.35886
1293,6.49413,64164.26051
1294,6.49914,61551.16967
1295,6.50415,65169.44055
1296,6.50915,62958.15087
1297,6.51416,65169.44055
1298,6.51917,68989.86009
1299,6.52418,66978.9678
1300,6.52918,60345.31151
1301,6.53419,64566.32285
1302,6.5392,63762.21106
1303,6.54421,73213.78425
1304,6.54921,63561.19118
1305,6.55422,69190.96707
1306,6.55923,63360.17452
1307,6.56424,64767.35886
1308,6.56924,69794.30735
1309,6.57425,60747.25134
1310,6.57926,68185.46446
1311,6.58427,59943.38458
1312,6.58927,64767.35886
1313,6.59428,66777.89632
1314,6.59929,112302.2155
1315,6.6043,67783.28601
1316,6.6093,63159.16109
1317,6.61431,103627.7755
1318,6.61932,65973.64263
1319,6.62433,64767.35886
1320,6.62933,59340.51835
1321,6.63434,65772.58727
1322,6.63935,64164.26051
1323,6.64436,64566.32285
1324,6.64936,129062.8669
1325,6.65437,63963.23417
1326,6.65938,66576.82806
1327,6.66439,71604.50246
1328,6.66939,64968.39809
1329,6.6744,69593.1907
1330,6.67941,67582.20162
1331,6.68442,64164.26051
1332,6.68942,66375.76302
1333,6.69443,65169.44055
1334,6.69944,64164.26051
1335,6.70445,65772.58727
1336,6.70945,69190.96707
1337,6.71446,60546.27981
1338,6.71947,61149.20406
1339,6.72448,62958.15087
1340,6.72948,60144.34643
1341,6.73449,67381.12045
1342,6.7395,52510.06109
1343,6.7445,71202.21429
1344,6.74951,65973.64263
1345,6.75452,66777.89632
1346,6.75953,62355.13959
1347,6.76453,64365.29006
1348,6.76954,63762.21106
1349,6.77455,68989.86009
1350,6.77956,57933.94328
1351,6.78456,63360.17452
1352,6.78957,67180.04251
1353,6.79458,68386.55853
1354,6.79959,71202.21429
1355,6.80459,60948.22609
1356,6.8096,60546.27981
1357,6.81461,65772.58727
1358,6.81962,58536.74183
1359,6.82462,60345.31151
1360,6.82963,59139.56938
1361,6.83464,64164.26051
1362,6.83965,66576.82806
1363,6.84465,61752.15732
1364,6.84966,60747.25134
1365,6.85467,58737.68112
1366,6.85968,67381.12045
1367,6.86468,72207.95892
1368,6.86969,68587.65583
1369,6.8747,66375.76302
1370,6.87971,67180.04251
1371,6.88471,62757.14389
1372,6.88972,62556.14013
1373,6.89473,65169.44055
1374,6.89974,71604.50246
1375,6.90474,72610.27937
1376,6.90975,93951.75537
1377,6.91476,99393.59865
1378,6.91977,64566.32285
1379,6.92477,69794.30735
1380,6.92978,60948.22609
1381,6.93479,62958.15087
1382,6.9398,64164.26051
1383,6.9448,68587.65583
1384,6.94981,59943.38458
1385,6.95482,72811.44443
1386,6.95983,60948.22609
1387,6.96483,64566.32285
1388,6.96984,64767.35886
1389,6.97485,57733.01687
1390,6.97985,61149.20406
1391,6.98486,121992.3951
1392,6.98987,63561.19118
1393,6.99488,55723.93002
1394,6.99988,66576.82806
1395,7.00489,73414.959
1396,7.0099,71202.21429
1397,7.01491,100401.6064
1398,7.01991,67783.28601
1399,7.02492,63159.16109
1400,7.02993,65370.48623
1401,7.03494,67984.37362
1402,7.03994,76030.52455
1403,7.04495,74420.88118
1404,7.04996,102821.1555
1405,7.05497,65169.44055
1406,7.05997,68587.65583
1407,7.06498,66174.70121
1408,7.06999,62757.14389
1409,7.075,62757.14389
1410,7.08,70196.55034
1411,7.08501,59541.47053
1412,7.09002,62757.14389
1413,7.09503,61953.14818
1414,7.10003,54116.89249
1415,7.10504,62757.14389
1416,7.11005,65772.58727
1417,7.11506,89317.97198
1418,7.12006,68788.75635
1419,7.12507,63762.21106
1420,7.13008,63561.19118
1421,7.13509,58335.80576
1422,7.14009,73012.61273
1423,7.1451,68587.65583
1424,7.15011,63762.21106
1425,7.15512,66576.82806
1426,7.16012,65571.53514
1427,7.16513,67783.28601
1428,7.17014,61752.15732
1429,7.17515,62958.15087
1430,7.18015,64365.29006
1431,7.18516,66174.70121
1432,7.19017,107056.4889
1433,7.19518,66978.9678
1434,7.20018,61350.18525
1435,7.20519,65370.48623
1436,7.2102,65571.53514
1437,7.21521,107056.4889
1438,7.22021,58737.68112
1439,7.22522,59340.51835
1440,7.23023,134317.7943
1441,7.23523,69190.96707
1442,7.24024,58938.62364
1443,7.24525,57733.01687
1444,7.25026,64968.39809
1445,7.25526,96370.06103
1446,7.26027,159410.0219
1447,7.26528,72006.80354
1448,7.27029,71403.35676
1449,7.27529,59742.42594
1450,7.2803,59139.56938
1451,7.28531,58335.80576
1452,7.29032,59139.56938
1453,7.29532,69190.96707
1454,7.30033,72610.27937
1455,7.30534,61350.18525
1456,7.31035,61149.20406
1457,7.31535,117348.251
1458,7.32036,64968.39809
1459,7.32537,79451.703
1460,7.33038,67984.37362
1461,7.33538,62154.14227
1462,7.34039,71001.07504
1463,7.3454,61149.20406
1464,7.35041,57933.94328
1465,7.35541,57933.94328
1466,7.36042,62154.14227
1467,7.36543,64968.39809
1468,7.37044,68788.75635
1469,7.37544,62958.15087
1470,7.38045,83477.81417
1471,7.38546,64566.32285
1472,7.39047,73012.61273
1473,7.39547,65973.64263
1474,7.40048,69794.30735
1475,7.40549,62958.15087
1476,7.4105,67180.04251
1477,7.4155,63159.16109
1478,7.42051,63762.21106
1479,7.42552,70598.80624
1480,7.43053,61752.15732
1481,7.43553,69593.1907
1482,7.44054,76634.1941
1483,7.44555,64968.39809
1484,7.45056,71202.21429
1485,7.45556,69392.07727
1486,7.46057,64767.35886
1487,7.46558,67381.12045
1488,7.47059,59943.38458
1489,7.47559,77841.62039
1490,7.4806,59340.51835
1491,7.48561,64566.32285
1492,7.49061,63762.21106
1493,7.49562,190033.6136
1494,7.50063,91332.45012
1495,7.50564,124012.1238
1496,7.51064,57532.09369
1497,7.51565,64365.29006
1498,7.52066,62154.14227
1499,7.52567,72006.80354
1500,7.53067,62154.14227
1501,7.53568,108670.3252
1502,7.54069,88512.27129
1503,7.5457,61752.15732
1504,7.5507,69794.30735
1505,7.55571,65973.64263
1506,7.56072,69593.1907
1507,7.56573,89922.28146
1508,7.57073,90929.52861
1509,7.57574,68989.86009
1510,7.58075,68788.75635
1511,7.58576,63963.23417
1512,7.59076,71805.65139
1513,7.59577,68788.75635
1514,7.60078,53916.02729
1515,7.60579,59340.51835
1516,7.61079,67381.12045
1517,7.6158,68788.75635
1518,7.62081,59139.56938
1519,7.62582,61953.14818
1520,7.63082,68587.65583
1521,7.63583,61752.15732
1522,7.64084,71001.07504
1523,7.64585,61752.15732
1524,7.65085,65772.58727
1525,7.65586,72207.95892
1526,7.66087,69995.42723
1527,7.66588,59943.38458
1528,7.67088,69794.30735
1529,7.67589,110082.6021
1530,7.6809,140586.1578
1531,7.68591,66777.89632
1532,7.69091,63762.21106
1533,7.69592,65772.58727
1534,7.70093,64566.32285
1535,7.70594,79049.16296
1536,7.71094,52309.22165
1537,7.71595,75225.67703
1538,7.72096,87505.2182
1539,7.72596,67984.37362
1540,7.73097,63963.23417
1541,7.73598,133913.4911
1542,7.74099,66978.9678
1543,7.74599,64365.29006
1544,7.751,63963.23417
1545,7.75601,64164.26051
1546,7.76102,61350.18525
1547,7.76602,73012.61273
1548,7.77103,98587.25072
1549,7.77604,65973.64263
1550,7.78105,62958.15087
1551,7.78605,75426.88407
1552,7.79106,64968.39809
1553,7.79607,59139.56938
1554,7.80108,59340.51835
1555,7.80608,61752.15732
1556,7.81109,58134.87291
1557,7.8161,69392.07727
1558,7.82111,69392.07727
1559,7.82611,58134.87291
1560,7.83112,62154.14227
1561,7.83613,81464.59701
1562,7.84114,64365.29006
1563,7.84614,55322.15131
1564,7.85115,68185.46446
1565,7.85616,64566.32285
1566,7.86117,65772.58727
1567,7.86617,59943.38458
1568,7.87118,65571.53514
1569,7.87619,62355.13959
1570,7.8812,107056.4889
1571,7.8862,66375.76302
1572,7.89121,66978.9678
1573,7.89622,67984.37362
1574,7.90123,109477.3211
1575,7.90623,81061.99236
1576,7.91124,67783.28601
1577,7.91625,71202.21429
1578,7.92126,65973.64263
1579,7.92626,65973.64263
1580,7.93127,59340.51835
1581,7.93628,67783.28601
1582,7.94129,59943.38458
1583,7.94629,68788.75635
1584,7.9513,134115.6411
1585,7.95631,63561.19118
1586,7.96132,63561.19118
1587,7.96632,68386.55853
1588,7.97133,56326.62225
1589,7.97634,65973.64263
1590,7.98134,66978.9678
1591,7.98635,60747.25134
1592,7.99136,63360.17452
1593,7.99637,69794.30735
1594,8.00137,63963.23417
1595,8.00638,60144.34643
1596,8.01139,60747.25134
1597,8.0164,60747.25134
1598,8.0214,64365.29006
1599,8.02641,68989.86009
1600,8.03142,62958.15087
1601,8.03643,75628.09433
1602,8.04143,118155.8049
1603,8.04644,63762.21106
1604,8.05145,65370.48623
1605,8.05646,64365.29006
1606,8.06146,64365.29006
1607,8.06647,66576.82806
1608,8.07148,63561.19118
1609,8.07649,62556.14013
1610,8.08149,61149.20406
1611,8.0865,103022.8056
1612,8.09151,79451.703
1613,8.09652,60747.25134
1614,8.10152,66978.9678
1615,8.10653,61953.14818
1616,8.11154,62757.14389
1617,8.11655,62154.14227
1618,8.12155,66174.70121
1619,8.12656,68989.86009
1620,8.13157,65973.64263
1621,8.13658,57532.09369
1622,8.14158,62757.14389
1623,8.14659,66978.9678
1624,8.1516,60345.31151
1625,8.15661,63360.17452
1626,8.16161,67381.12045
1627,8.16662,60546.27981
1628,8.17163,98385.67183
1629,8.17664,67783.28601
1630,8.18164,63561.19118
1631,8.18665,67582.20162
1632,8.19166,70397.67668
1633,8.19667,63561.19118
1634,8.20167,62757.14389
1635,8.20668,61350.18525
1636,8.21169,70799.93903
1637,8.21669,60345.31151
1638,8.2217,58938.62364
1639,8.22671,60546.27981
1640,8.23172,60948.22609
1641,8.23672,70397.67668
1642,8.24173,59742.42594
1643,8.24674,63762.21106
1644,8.25175,65973.64263
1645,8.25675,79049.16296
1646,8.26176,80659.40063
1647,8.26677,60948.22609
1648,8.27178,63561.19118
1649,8.27678,69190.96707
1650,8.28179,62958.15087
1651,8.2868,68989.86009
1652,8.29181,62355.13959
1653,8.29681,67381.12045
1654,8.30182,65571.53514
1655,8.30683,62757.14389
1656,8.31184,71805.65139
1657,8.31684,63963.23417
1658,8.32185,69392.07727
1659,8.32686,67582.20162
1660,8.33187,109880.8385
1661,8.33687,75024.47322
1662,8.34188,60747.25134
1663,8.34689,64767.35886
1664,8.3519,76432.96769
1665,8.3569,57532.09369
1666,8.36191,58134.87291
1667,8.36692,58134.87291
1668,8.37193,64164.26051
1669,8.37693,63159.16109
1670,8.38194,62556.14013
1671,8.38695,58938.62364
1672,8.39196,61350.18525
1673,8.39696,69190.96707
1674,8.40197,122396.3148
1675,8.40698,59943.38458
1676,8.41199,61752.15732
1677,8.41699,65973.64263
1678,8.422,54719.5074
1679,8.42701,66174.70121
1680,8.43202,51907.55245
1681,8.43702,64968.39809
1682,8.44203,118761.5044
1683,8.44704,115733.299
1684,8.45205,66978.9678
1685,8.45705,63762.21106
1686,8.46206,66174.70121
1687,8.46707,62757.14389
1688,8.47207,68788.75635
1689,8.47708,61551.16967
1690,8.48209,115531.4446
1691,8.4871,61551.16967
1692,8.4921,74622.0753
1693,8.49711,64767.35886
1694,8.50212,59541.47053
1695,8.50713,61551.16967
1696,8.51213,58335.80576
1697,8.51714,62958.15087
1698,8.52215,65169.44055
1699,8.52716,62958.15087
1700,8.53216,116742.6197
1701,8.53717,64365.29006
1702,8.54218,72610.27937
1703,8.54719,65169.44055
1704,8.55219,63360.17452
1705,8.5572,70598.80624
1706,8.56221,129669.0925
1707,8.56722,66375.76302
1708,8.57222,70799.93903
1709,8.57723,62757.14389
1710,8.58224,70799.93903
1711,8.58725,64566.32285
1712,8.59225,55924.82421
1713,8.59726,63360.17452
1714,8.60227,108266.8466
1715,8.60728,64164.26051
1716,8.61228,68587.65583
1717,8.61729,64968.39809
1718,8.6223,60345.31151
1719,8.62731,60144.34643
1720,8.63231,60948.22609
1721,8.63732,68989.86009
1722,8.64233,66576.82806
1723,8.64734,83276.47791
1724,8.65234,100603.2177
1725,8.65735,64767.35886
1726,8.66236,66978.9678
1727,8.66737,61350.18525
1728,8.67237,65973.64263
1729,8.67738,68788.75635
1730,8.68239,70799.93903
1731,8.6874,68587.65583
1732,8.6924,66375.76302
1733,8.69741,62958.15087
1734,8.70242,69593.1907
1735,8.70742,65973.64263
1736,8.71243,65169.44055
1737,8.71744,64164.26051
1738,8.72245,58737.68112
1739,8.72745,66174.70121
1740,8.73246,67783.28601
1741,8.73747,63963.23417
1742,8.74248,62556.14013
1743,8.74748,69794.30735
1744,8.75249,66576.82806
1745,8.7575,61551.16967
1746,8.76251,67180.04251
1747,8.76751,67783.28601
1748,8.77252,63561.19118
1749,8.77753,65169.44055
1750,8.78254,65772.58727
1751,8.78754,66777.89632
1752,8.79255,58134.87291
1753,8.79756,64566.32285
1754,8.80257,66174.70121
1755,8.80757,74219.69028
1756,8.81258,60144.34643
1757,8.81759,64968.39809
1758,8.8226,68989.86009
1759,8.8276,64767.35886
1760,8.83261,68386.55853
1761,8.83762,62757.14389
1762,8.84263,65169.44055
1763,8.84763,65169.44055
1764,8.85264,63561.19118
1765,8.85765,66174.70121
1766,8.86266,60747.25134
1767,8.86766,65772.58727
1768,8.87267,59340.51835
1769,8.87768,65169.44055
1770,8.88269,72207.95892
1771,8.88769,59742.42594
1772,8.8927,67783.28601
1773,8.89771,68587.65583
1774,8.90272,66174.70121
1775,8.90772,67381.12045
1776,8.91273,69392.07727
1777,8.91774,90929.52861
1778,8.92275,67984.37362
1779,8.92775,104232.7745
1780,8.93276,82068.52822
1781,8.93777,73012.61273
1782,8.94278,65772.58727
1783,8.94778,62355.13959
1784,8.95279,59943.38458
1785,8.9578,89317.97198
