Number,Time 197Au,197Au
1567,7.849,0
1568,7.854,0
1569,7.859,200.0016
1570,7.864,0
1571,7.869,0
1572,7.874,0
1573,7.879,200.0016
1574,7.884,0
1575,7.889,0
1576,7.894,200.0016
1577,7.899,400.0064001
1578,7.904,0
1579,7.909,200.0016
1580,7.914,200.0016
1581,7.919,200.0016
1582,7.924,0
1583,7.929,0
1584,7.934,0
1585,7.939,0
1586,7.944,0
1587,7.949,400.0064001
1588,7.954,0
1589,7.959,0
1590,7.964,200.0016
1591,7.969,200.0016
1592,7.974,0
1593,7.979,0
1594,7.984,0
1595,7.989,0
1596,7.994,200.0016
1597,7.999,200.0016
1598,8.004,0
1599,8.009,0
1600,8.014,0
1601,8.019,0
1602,8.024,0
1603,8.029,0
1604,8.034,0
1605,8.039,0
1606,8.044,200.0016
1607,8.049,0
1608,8.054,0
1609,8.06,200.0016
1610,8.065,0
1611,8.07,200.0016
1612,8.075,200.0016
1613,8.08,0
1614,8.085,0
1615,8.09,0
1616,8.095,0
1617,8.1,0
1618,8.105,1000.040002
1619,8.11,0
1620,8.115,0
1621,8.12,0
1622,8.125,0
1623,8.13,0
1624,8.135,200.0016
1625,8.14,200.0016
1626,8.145,200.0016
1627,8.15,0
1628,8.155,0
1629,8.16,0
1630,8.165,200.0016
1631,8.17,0
1632,8.175,0
1633,8.18,0
1634,8.185,0
1635,8.19,200.0016
1636,8.195,0
1637,8.2,0
1638,8.205,0
1639,8.21,0
1640,8.215,0
1641,8.22,0
1642,8.225,0
1643,8.23,200.0016
1644,8.235,0
1645,8.24,0
1646,8.245,0
1647,8.25,200.0016
1648,8.255,0
1649,8.26,200.0016
1650,8.265,0
1651,8.27,0
1652,8.275,0
1653,8.28,0
1654,8.285,0
1655,8.29,0
1656,8.295,0
1657,8.3,0
1658,8.305,0
1659,8.31,0
1660,8.315,0
1661,8.32,200.0016
1662,8.325,200.0016
1663,8.33,0
1664,8.335,0
1665,8.34,0
1666,8.345,0
1667,8.35,0
1668,8.355,0
1669,8.36,0
1670,8.365,32041.0125
1671,8.37,0
1672,8.375,0
1673,8.38,200.0016
1674,8.385,0
1675,8.39,0
1676,8.395,0
1677,8.4,0
1678,8.405,0
1679,8.41,0
1680,8.415,0
1681,8.42,400.0064001
1682,8.425,0
1683,8.43,0
1684,8.435,0
1685,8.44,0
1686,8.445,0
1687,8.45,0
1688,8.455,0
1689,8.46,0
1690,8.465,0
1691,8.47,0
1692,8.475,0
1693,8.48,0
1694,8.485,0
1695,8.49,0
1696,8.495,0
1697,8.5,0
1698,8.505,0
1699,8.51,0
1700,8.515,200.0016
1701,8.52,0
1702,8.525,0
1703,8.53,0
1704,8.535,0
1705,8.54,0
1706,8.545,0
1707,8.55,0
1708,8.555,0
1709,8.56,0
1710,8.565,0
1711,8.57,0
1712,8.575,0
1713,8.58,0
1714,8.585,0
1715,8.59,0
1716,8.595,0
1717,8.6,0
1718,8.605,0
1719,8.61,0
1720,8.615,0
1721,8.62,0
1722,8.625,0
1723,8.63,0
1724,8.635,0
1725,8.64,0
1726,8.645,0
1727,8.65,0
1728,8.655,0
1729,8.66,0
1730,8.665,0
1731,8.67,200.0016
1732,8.675,0
1733,8.68,0
1734,8.685,0
1735,8.69,0
1736,8.695,200.0016
1737,8.7,200.0016
1738,8.705,0
1739,8.71,0
1740,8.715,0
1741,8.72,200.0016
1742,8.725,0
1743,8.73,0
1744,8.736,0
1745,8.741,0
1746,8.746,0
1747,8.751,0
1748,8.756,0
1749,8.761,0
1750,8.766,0
1751,8.771,0
1752,8.776,0
1753,8.781,200.0016
1754,8.786,0
1755,8.791,0
1756,8.796,0
1757,8.801,200.0016
1758,8.806,0
1759,8.811,0
1760,8.816,0
1761,8.821,0
1762,8.826,0
1763,8.831,0
1764,8.836,0
1765,8.841,0
1766,8.846,0
1767,8.851,0
1768,8.856,0
1769,8.861,0
1770,8.866,0
1771,8.871,0
1772,8.876,200.0016
1773,8.881,0
1774,8.886,0
1775,8.891,0
1776,8.896,200.0016
1777,8.901,0
1778,8.906,0
1779,8.911,400.0064001
1780,8.916,0
1781,8.921,200.0016
1782,8.926,0
1783,8.931,0
1784,8.936,32041.0125
1785,8.941,2200.193617
1786,8.946,0
1787,8.951,0
1788,8.956,200.0016
1789,8.961,0
1790,8.966,0
1791,8.971,200.0016
1792,8.976,0
1793,8.981,0
1794,8.986,0
1795,8.991,0
1796,8.996,0
1797,9.001,0
1798,9.006,0
1799,9.011,0
1800,9.016,0
1801,9.021,0
1802,9.026,0
1803,9.031,200.0016
1804,9.036,0
1805,9.041,0
1806,9.046,0
1807,9.051,200.0016
1808,9.056,0
1809,9.061,200.0016
1810,9.066,0
1811,9.071,0
1812,9.076,0
1813,9.081,0
1814,9.086,0
1815,9.091,200.0016
1816,9.096,0
1817,9.101,0
1818,9.106,0
1819,9.111,0
1820,9.116,0
1821,9.121,0
1822,9.126,0
1823,9.131,0
1824,9.136,0
1825,9.141,200.0016
1826,9.146,200.0016
1827,9.151,0
1828,9.156,0
1829,9.161,0
1830,9.166,0
1831,9.171,0
1832,9.176,1000.040002
1833,9.181,56527.5261
1834,9.186,0
1835,9.191,200.0016
1836,9.196,0
1837,9.201,0
1838,9.206,0
1839,9.211,0
1840,9.216,0
1841,9.221,0
1842,9.226,0
1843,9.231,0
1844,9.236,0
1845,9.241,0
1846,9.246,0
1847,9.251,0
1848,9.256,0
1849,9.261,0
1850,9.266,0
1851,9.271,200.0016
1852,9.276,0
1853,9.281,0
1854,9.286,0
1855,9.291,0
1856,9.296,0
1857,9.301,0
1858,9.306,0
1859,9.311,0
1860,9.316,200.0016
1861,9.321,200.0016
1862,9.326,0
1863,9.331,200.0016
1864,9.336,0
1865,9.341,200.0016
1866,9.346,0
1867,9.351,0
1868,9.356,0
1869,9.361,0
1870,9.366,0
1871,9.371,0
1872,9.376,0
1873,9.381,0
1874,9.386,0
1875,9.391,0
1876,9.396,0
1877,9.402,0
1878,9.406,0
1879,9.412,200.0016
1880,9.417,0
1881,9.422,0
1882,9.427,0
1883,9.432,0
1884,9.437,0
1885,9.442,0
1886,9.447,0
1887,9.452,0
1888,9.457,0
1889,9.462,0
1890,9.467,0
1891,9.472,0
1892,9.477,0
1893,9.482,0
1894,9.487,0
1895,9.492,0
1896,9.497,0
1897,9.502,200.0016
1898,9.507,0
1899,9.512,0
1900,9.517,0
1901,9.522,0
1902,9.527,200.0016
1903,9.532,0
1904,9.537,200.0016
1905,9.542,0
1906,9.547,0
1907,9.552,0
1908,9.557,0
1909,9.562,0
1910,9.567,0
1911,9.572,0
1912,9.577,0
1913,9.582,0
1914,9.587,0
1915,9.592,0
1916,9.597,0
1917,9.602,0
1918,9.607,400.0064001
1919,9.612,0
1920,9.617,0
1921,9.622,0
1922,9.627,0
1923,9.632,0
1924,9.637,0
1925,9.642,0
1926,9.647,0
1927,9.652,200.0016
1928,9.657,0
1929,9.662,0
1930,9.667,200.0016
1931,9.672,0
1932,9.677,0
1933,9.682,200.0016
1934,9.687,48895.44391
1935,9.692,0
1936,9.697,0
1937,9.702,200.0016
1938,9.707,0
1939,9.712,0
1940,9.717,0
1941,9.722,0
1942,9.727,0
1943,9.732,0
1944,9.737,0
1945,9.742,200.0016
1946,9.747,0
1947,9.752,0
1948,9.757,0
1949,9.762,0
1950,9.767,0
1951,9.772,0
1952,9.777,200.0016
1953,9.782,400.0064001
1954,9.787,0
1955,9.792,0
1956,9.797,200.0016
1957,9.802,200.0016
1958,9.807,0
1959,9.812,0
1960,9.817,0
1961,9.822,0
1962,9.827,0
1963,9.832,0
1964,9.837,0
1965,9.842,200.0016
1966,9.847,0
1967,9.852,0
1968,9.857,200.0016
1969,9.862,0
1970,9.867,0
1971,9.872,0
1972,9.877,0
1973,9.882,200.0016
1974,9.887,0
1975,9.892,0
1976,9.897,200.0016
1977,9.902,0
1978,9.907,200.0016
1979,9.912,0
1980,9.917,0
1981,9.922,0
1982,9.927,0
1983,9.932,0
1984,9.937,0
1985,9.942,0
1986,9.947,0
1987,9.952,0
1988,9.957,0
1989,9.962,0
1990,9.967,0
1991,9.972,0
1992,9.977,200.0016
1993,9.982,0
1994,9.987,0
1995,9.992,0
1996,9.997,200.0016
1997,10.002,0
1998,10.007,0
1999,10.012,0
2000,10.017,0
2001,10.022,0
2002,10.027,0
2003,10.032,200.0016
2004,10.037,27029.19153
2005,10.042,22820.81258
2006,10.047,0
2007,10.052,0
2008,10.057,0
2009,10.062,0
2010,10.067,0
2011,10.072,200.0016
2012,10.078,0
2013,10.083,0
2014,10.088,0
2015,10.093,200.0016
2016,10.098,0
2017,10.103,0
2018,10.108,0
2019,10.113,0
2020,10.118,0
2021,10.123,0
2022,10.128,0
2023,10.133,0
2024,10.138,0
2025,10.143,0
2026,10.148,200.0016
2027,10.153,0
2028,10.158,0
2029,10.163,0
2030,10.168,0
2031,10.173,0
2032,10.178,0
2033,10.183,0
2034,10.188,0
2035,10.193,0
2036,10.198,0
2037,10.203,0
2038,10.208,200.0016
2039,10.213,0
2040,10.218,200.0016
2041,10.223,64365.29006
2042,10.228,0
2043,10.233,200.0016
2044,10.238,0
2045,10.243,0
2046,10.248,0
2047,10.253,400.0064001
2048,10.258,0
2049,10.263,0
2050,10.268,0
2051,10.273,0
2052,10.278,0
2053,10.283,0
2054,10.288,0
2055,10.293,0
2056,10.298,200.0016
2057,10.303,0
2058,10.308,0
2059,10.313,0
2060,10.318,0
2061,10.323,0
2062,10.328,0
2063,10.333,0
2064,10.338,0
2065,10.343,0
2066,10.348,0
2067,10.353,0
2068,10.358,0
2069,10.363,0
2070,10.368,0
2071,10.373,0
2072,10.378,0
2073,10.383,0
2074,10.388,0
2075,10.393,0
2076,10.398,0
2077,10.403,0
2078,10.408,0
2079,10.413,0
2080,10.418,0
2081,10.423,0
2082,10.428,0
2083,10.433,0
2084,10.438,0
2085,10.443,0
2086,10.448,0
2087,10.453,0
2088,10.458,200.0016
2089,10.463,0
2090,10.468,0
2091,10.473,0
2092,10.478,0
2093,10.483,0
2094,10.488,0
2095,10.493,0
2096,10.498,0
2097,10.503,0
2098,10.508,0
2099,10.513,0
2100,10.518,0
2101,10.523,0
2102,10.528,0
2103,10.533,0
2104,10.538,0
2105,10.543,0
2106,10.548,0
2107,10.553,0
2108,10.558,0
2109,10.563,0
2110,10.568,0
2111,10.573,0
2112,10.578,0
2113,10.583,0
2114,10.588,0
2115,10.593,58938.62364
2116,10.598,0
2117,10.603,0
2118,10.608,0
2119,10.613,0
2120,10.618,0
2121,10.623,200.0016
2122,10.628,600.0144003
2123,10.633,0
2124,10.638,200.0016
2125,10.643,0
2126,10.648,0
2127,10.653,0
2128,10.658,0
2129,10.663,0
2130,10.668,0
2131,10.673,0
2132,10.678,0
2133,10.683,0
2134,10.688,0
2135,10.693,0
2136,10.698,0
2137,10.703,200.0016
2138,10.708,0
2139,10.713,0
2140,10.718,0
2141,10.723,0
2142,10.728,62355.13959
2143,10.733,55723.93002
2144,10.738,0
2145,10.744,0
2146,10.748,0
2147,10.754,0
2148,10.759,0
2149,10.764,0
2150,10.769,0
2151,10.774,0
2152,10.779,0
2153,10.784,0
2154,10.789,0
2155,10.794,200.0016
2156,10.799,0
2157,10.804,0
2158,10.809,0
2159,10.814,0
2160,10.819,200.0016
2161,10.824,0
2162,10.829,0
2163,10.834,0
2164,10.839,0
2165,10.844,0
2166,10.849,0
2167,10.854,0
2168,10.859,0
2169,10.864,0
2170,10.869,0
2171,10.874,0
2172,10.879,0
2173,10.884,0
2174,10.889,0
2175,10.894,0
2176,10.899,0
2177,10.904,0
2178,10.909,0
2179,10.914,0
2180,10.919,0
2181,10.924,0
2182,10.929,0
2183,10.934,0
2184,10.939,0
2185,10.944,0
2186,10.949,200.0016
2187,10.954,0
2188,10.959,0
2189,10.964,0
2190,10.969,0
2191,10.974,0
2192,10.979,0
2193,10.984,0
2194,10.989,0
2195,10.994,0
2196,10.999,0
2197,11.004,0
2198,11.009,200.0016
2199,11.014,53514.30656
2200,11.019,0
2201,11.024,0
2202,11.029,0
2203,11.034,0
2204,11.039,200.0016
2205,11.044,200.0016
2206,11.049,0
2207,11.054,0
2208,11.059,0
2209,11.064,0
2210,11.069,0
2211,11.074,0
2212,11.079,0
2213,11.084,0
2214,11.089,0
2215,11.094,0
2216,11.099,0
2217,11.104,0
2218,11.109,0
2219,11.114,0
2220,11.119,0
2221,11.124,0
2222,11.129,0
2223,11.134,0
2224,11.139,0
2225,11.144,0
2226,11.149,200.0016
2227,11.154,0
2228,11.159,0
2229,11.164,0
2230,11.169,200.0016
2231,11.174,0
2232,11.179,200.0016
2233,11.184,400.0064001
2234,11.189,200.0016
2235,11.194,0
2236,11.199,0
2237,11.204,0
2238,11.209,0
2239,11.214,0
2240,11.219,200.0016
2241,11.224,0
2242,11.229,200.0016
2243,11.234,0
2244,11.239,0
2245,11.244,0
2246,11.249,200.0016
2247,11.254,0
2248,11.259,0
2249,11.264,0
2250,11.269,0
2251,11.274,0
2252,11.279,0
2253,11.284,60546.27981
2254,11.289,0
2255,11.294,0
2256,11.299,0
2257,11.304,200.0016
2258,11.309,0
2259,11.314,0
2260,11.319,0
2261,11.324,0
2262,11.329,0
2263,11.334,0
2264,11.339,0
2265,11.344,0
2266,11.349,0
2267,11.354,0
2268,11.359,200.0016
2269,11.364,0
2270,11.369,0
2271,11.374,0
2272,11.379,0
2273,11.384,0
2274,11.389,0
2275,11.394,0
2276,11.399,0
2277,11.404,1000.040002
2278,11.409,0
2279,11.414,0
2280,11.42,0
2281,11.425,0
2282,11.43,0
2283,11.435,0
2284,11.44,0
2285,11.445,0
2286,11.45,0
2287,11.455,0
2288,11.46,0
2289,11.465,0
2290,11.47,0
2291,11.475,0
2292,11.48,0
2293,11.485,0
2294,11.49,0
2295,11.495,0
2296,11.5,0
2297,11.505,200.0016
2298,11.51,0
2299,11.515,200.0016
2300,11.52,0
2301,11.525,0
2302,11.53,0
2303,11.535,0
2304,11.54,0
2305,11.545,0
2306,11.55,0
2307,11.555,0
2308,11.56,0
2309,11.565,0
2310,11.57,0
2311,11.575,0
2312,11.58,0
2313,11.585,200.0016
2314,11.59,0
2315,11.595,0
2316,11.6,0
2317,11.605,0
2318,11.61,200.0016
2319,11.615,0
2320,11.62,200.0016
2321,11.625,0
2322,11.63,0
2323,11.635,0
2324,11.64,0
2325,11.645,0
2326,11.65,0
2327,11.655,0
2328,11.66,0
2329,11.665,0
2330,11.67,0
2331,11.675,0
2332,11.68,400.0064001
2333,11.685,0
2334,11.69,49899.3996
2335,11.695,200.0016
2336,11.7,0
2337,11.705,0
2338,11.71,0
2339,11.715,0
2340,11.72,0
2341,11.725,0
2342,11.73,0
2343,11.735,0
2344,11.74,0
2345,11.745,0
2346,11.75,0
2347,11.755,0
2348,11.76,0
2349,11.765,0
2350,11.77,0
2351,11.775,0
2352,11.78,0
2353,11.785,0
2354,11.79,0
2355,11.795,0
2356,11.8,0
2357,11.805,0
2358,11.81,0
2359,11.815,200.0016
2360,11.82,0
2361,11.825,0
2362,11.83,0
2363,11.835,0
2364,11.84,0
2365,11.845,200.0016
2366,11.85,200.0016
2367,11.855,0
2368,11.86,0
2369,11.865,0
2370,11.87,0
2371,11.875,0
2372,11.88,0
2373,11.885,0
2374,11.89,0
2375,11.895,0
2376,11.9,0
2377,11.905,200.0016
2378,11.91,0
2379,11.915,0
2380,11.92,200.0016
2381,11.925,0
2382,11.93,200.0016
2383,11.935,0
2384,11.94,0
2385,11.945,0
2386,11.95,200.0016
2387,11.955,0
2388,11.96,0
2389,11.965,200.0016
2390,11.97,0
2391,11.975,0
2392,11.98,0
2393,11.985,0
2394,11.99,0
2395,11.995,0
2396,12,0
2397,12.005,0
2398,12.01,0
2399,12.015,0
2400,12.02,0
2401,12.025,200.0016
2402,12.03,0
2403,12.035,0
2404,12.04,0
2405,12.045,0
2406,12.05,0
2407,12.055,200.0016
2408,12.06,0
2409,12.065,0
2410,12.07,0
2411,12.075,0
2412,12.08,0
2413,12.085,0
2414,12.09,0
2415,12.096,0
2416,12.101,0
2417,12.106,0
2418,12.111,0
2419,12.116,0
2420,12.121,0
2421,12.126,0
2422,12.131,0
2423,12.136,200.0016
2424,12.141,0
2425,12.146,0
2426,12.151,0
2427,12.156,0
2428,12.161,0
2429,12.166,0
2430,12.171,0
2431,12.176,0
2432,12.181,0
2433,12.186,0
2434,12.191,0
2435,12.196,0
2436,12.201,400.0064001
2437,12.206,0
2438,12.211,0
2439,12.216,200.0016
2440,12.221,0
2441,12.226,200.0016
2442,12.231,0
2443,12.236,0
2444,12.241,0
2445,12.246,0
2446,12.251,200.0016
2447,12.256,0
2448,12.261,0
2449,12.266,0
2450,12.271,0
2451,12.276,0
2452,12.281,0
2453,12.286,0
2454,12.291,0
2455,12.296,0
2456,12.301,0
2457,12.306,0
2458,12.311,0
2459,12.316,0
2460,12.321,0
2461,12.326,0
2462,12.331,0
2463,12.336,0
2464,12.341,0
2465,12.346,0
2466,12.351,200.0016
2467,12.356,200.0016
2468,12.361,0
2469,12.366,0
2470,12.371,0
2471,12.376,0
2472,12.381,0
2473,12.386,0
2474,12.391,0
2475,12.396,0
2476,12.401,0
2477,12.406,0
2478,12.411,0
2479,12.416,0
2480,12.421,0
2481,12.426,400.0064001
2482,12.431,200.0016
2483,12.436,55523.03905
2484,12.441,0
2485,12.446,0
2486,12.451,0
2487,12.456,0
2488,12.461,200.0016
2489,12.466,0
2490,12.471,0
2491,12.476,200.0016
2492,12.481,0
2493,12.486,0
2494,12.491,200.0016
2495,12.496,0
2496,12.501,0
2497,12.506,0
2498,12.511,200.0016
2499,12.516,0
2500,12.521,200.0016
2501,12.526,0
2502,12.531,0
2503,12.536,0
2504,12.541,0
2505,12.546,0
2506,12.551,200.0016
2507,12.556,0
2508,12.561,0
2509,12.566,40064.10256
2510,12.571,200.0016
2511,12.576,0
2512,12.581,0
2513,12.586,0
2514,12.591,0
2515,12.596,0
2516,12.601,0
2517,12.606,0
2518,12.611,0
2519,12.616,0
2520,12.621,400.0064001
2521,12.626,0
2522,12.631,0
2523,12.636,0
2524,12.641,0
2525,12.646,200.0016
2526,12.651,0
2527,12.656,0
2528,12.661,200.0016
2529,12.666,0
2530,12.671,0
2531,12.676,0
2532,12.681,0
2533,12.686,0
2534,12.691,0
2535,12.696,0
2536,12.701,0
2537,12.706,44880.42572
2538,12.711,0
2539,12.716,0
2540,12.721,0
2541,12.726,0
2542,12.731,0
2543,12.736,0
2544,12.741,0
2545,12.746,0
2546,12.751,200.0016
2547,12.756,0
2548,12.762,0
2549,12.767,0
2550,12.772,400.0064001
2551,12.777,0
2552,12.782,200.0016
2553,12.787,0
2554,12.792,0
2555,12.797,200.0016
2556,12.802,10604.49631
2557,12.807,0
2558,12.812,0
2559,12.817,0
2560,12.822,200.0016
2561,12.827,0
2562,12.832,0
2563,12.837,0
2564,12.842,0
2565,12.847,0
2566,12.852,0
2567,12.857,0
2568,12.862,0
2569,12.867,0
2570,12.872,0
2571,12.877,200.0016
2572,12.882,0
2573,12.887,0
2574,12.892,0
2575,12.897,0
2576,12.902,200.0016
2577,12.907,0
2578,12.912,0
2579,12.917,0
2580,12.922,0
2581,12.927,0
2582,12.932,0
2583,12.937,0
2584,12.942,0
2585,12.947,0
2586,12.952,0
2587,12.957,0
2588,12.962,0
2589,12.967,0
2590,12.972,0
2591,12.977,0
2592,12.982,200.0016
2593,12.987,0
2594,12.992,0
2595,12.997,400.0064001
2596,13.002,200.0016
2597,13.007,0
2598,13.012,0
2599,13.017,0
2600,13.022,0
2601,13.027,0
2602,13.032,0
2603,13.037,0
2604,13.042,0
2605,13.047,0
2606,13.052,0
2607,13.057,0
2608,13.062,0
2609,13.067,0
2610,13.072,0
2611,13.077,43876.87228
2612,13.082,200.0016
2613,13.087,0
2614,13.092,0
2615,13.097,0
2616,13.102,0
2617,13.107,200.0016
2618,13.112,0
2619,13.117,0
2620,13.122,0
2621,13.127,0
2622,13.132,0
2623,13.137,0
2624,13.142,200.0016
2625,13.147,0
2626,13.152,53715.16531
2627,13.157,0
2628,13.162,600.0144003
2629,13.167,200.0016
2630,13.172,0
2631,13.177,0
2632,13.182,0
2633,13.187,0
2634,13.192,0
2635,13.197,0
2636,13.202,0
2637,13.207,0
2638,13.212,0
2639,13.217,0
2640,13.222,0
2641,13.227,0
2642,13.232,0
2643,13.237,0
2644,13.242,0
2645,13.247,0
2646,13.252,0
2647,13.257,0
2648,13.262,0
2649,13.267,0
2650,13.272,0
2651,13.277,0
2652,13.282,0
2653,13.287,0
2654,13.292,0
2655,13.297,0
2656,13.302,0
2657,13.307,0
2658,13.312,0
2659,13.317,200.0016
2660,13.322,0
2661,13.327,0
2662,13.332,200.0016
2663,13.337,0
2664,13.342,0
2665,13.347,0
2666,13.352,38258.45893
2667,13.357,0
2668,13.362,0
2669,13.367,0
2670,13.372,200.0016
2671,13.377,400.0064001
2672,13.382,0
2673,13.387,0
2674,13.392,0
2675,13.397,0
2676,13.402,10204.1633
2677,13.407,20216.3348
2678,13.412,0
2679,13.417,0
2680,13.422,0
2681,13.427,0
2682,13.432,0
2683,13.438,0
2684,13.443,0
2685,13.448,0
2686,13.453,200.0016
2687,13.458,0
2688,13.463,0
2689,13.468,200.0016
2690,13.473,0
2691,13.478,0
2692,13.483,0
2693,13.488,0
2694,13.493,200.0016
2695,13.498,0
2696,13.503,0
2697,13.508,0
2698,13.513,0
2699,13.518,0
2700,13.523,0
2701,13.528,0
2702,13.533,0
2703,13.538,0
2704,13.543,0
2705,13.548,200.0016
2706,13.553,0
2707,13.558,0
2708,13.563,0
2709,13.568,0
2710,13.573,200.0016
2711,13.578,0
2712,13.583,0
2713,13.588,49096.22861
2714,13.593,0
2715,13.598,0
2716,13.603,200.0016
2717,13.608,0
2718,13.613,0
2719,13.618,0
2720,13.623,400.0064001
2721,13.628,0
2722,13.633,0
2723,13.638,0
2724,13.643,0
2725,13.648,0
2726,13.653,0
2727,13.658,0
2728,13.663,0
2729,13.668,0
2730,13.673,0
2731,13.678,0
2732,13.683,0
2733,13.688,0
2734,13.693,0
2735,13.698,0
2736,13.703,0
2737,13.708,0
2738,13.713,0
2739,13.718,200.0016
2740,13.723,200.0016
2741,13.728,0
2742,13.733,0
2743,13.738,200.0016
2744,13.743,0
2745,13.748,0
2746,13.753,0
2747,13.758,0
2748,13.763,0
2749,13.768,0
2750,13.773,0
2751,13.778,0
2752,13.783,0
2753,13.788,0
2754,13.793,0
2755,13.798,0
2756,13.803,200.0016
2757,13.808,0
2758,13.813,0
2759,13.818,0
2760,13.823,0
2761,13.828,0
2762,13.833,200.0016
2763,13.838,0
2764,13.843,0
2765,13.848,0
2766,13.853,0
2767,13.858,0
2768,13.863,0
2769,13.868,0
2770,13.873,0
2771,13.878,0
2772,13.883,0
2773,13.888,0
2774,13.893,0
2775,13.898,0
2776,13.903,0
2777,13.908,0
2778,13.913,0
2779,13.918,0
2780,13.923,0
2781,13.928,0
2782,13.933,0
2783,13.938,0
2784,13.943,200.0016
2785,13.948,0
2786,13.953,200.0016
2787,13.958,0
2788,13.963,0
2789,13.968,0
2790,13.973,0
2791,13.978,200.0016
2792,13.983,0
2793,13.988,200.0016
2794,13.993,0
2795,13.998,0
2796,14.003,0
2797,14.008,0
2798,14.013,0
2799,14.018,0
2800,14.023,0
2801,14.028,0
2802,14.033,0
2803,14.038,200.0016
2804,14.043,0
2805,14.048,200.0016
2806,14.053,0
2807,14.058,0
2808,14.063,200.0016
2809,14.068,200.0016
2810,14.073,200.0016
2811,14.078,0
2812,14.083,0
2813,14.088,0
2814,14.093,0
2815,14.098,400.0064001
2816,14.104,0
2817,14.109,0
2818,14.114,0
2819,14.119,200.0016
2820,14.124,0
2821,14.129,0
2822,14.134,0
2823,14.139,0
2824,14.144,0
2825,14.149,0
2826,14.154,0
2827,14.159,0
2828,14.164,0
2829,14.169,0
2830,14.174,0
2831,14.179,0
2832,14.184,0
2833,14.189,0
2834,14.194,0
2835,14.199,200.0016
2836,14.204,0
2837,14.209,0
2838,14.214,0
2839,14.219,200.0016
2840,14.224,0
2841,14.229,0
2842,14.234,51104.25268
2843,14.239,0
2844,14.244,0
2845,14.249,0
2846,14.254,0
2847,14.259,0
2848,14.264,200.0016
2849,14.269,200.0016
2850,14.274,0
2851,14.279,0
2852,14.284,0
2853,14.289,0
2854,14.294,0
2855,14.299,0
2856,14.304,0
2857,14.309,0
2858,14.314,0
2859,14.319,0
2860,14.324,0
2861,14.329,0
2862,14.334,0
2863,14.339,200.0016
2864,14.344,0
2865,14.349,0
2866,14.354,200.0016
2867,14.359,0
2868,14.364,0
2869,14.369,0
2870,14.374,0
2871,14.379,0
2872,14.384,0
2873,14.389,0
2874,14.394,200.0016
2875,14.399,200.0016
2876,14.404,0
2877,14.409,0
2878,14.414,0
2879,14.419,0
2880,14.424,0
2881,14.429,0
2882,14.434,600.0144003
2883,14.439,0
2884,14.444,0
2885,14.449,0
2886,14.454,0
2887,14.459,49899.3996
2888,14.464,0
2889,14.469,0
2890,14.474,0
2891,14.479,0
2892,14.484,0
2893,14.489,200.0016
2894,14.494,0
2895,14.499,0
2896,14.504,200.0016
2897,14.509,0
2898,14.514,0
2899,14.519,0
2900,14.524,0
2901,14.529,0
2902,14.534,0
2903,14.539,0
2904,14.544,0
2905,14.549,0
2906,14.554,0
2907,14.559,0
2908,14.564,0
2909,14.569,0
2910,14.574,0
2911,14.579,0
2912,14.584,0
2913,14.589,0
2914,14.594,0
2915,14.599,0
2916,14.604,0
2917,14.609,0
2918,14.614,0
2919,14.619,200.0016
2920,14.624,0
2921,14.629,0
2922,14.634,1000.040002
2923,14.639,400.0064001
2924,14.644,200.0016
2925,14.649,0
2926,14.654,0
2927,14.659,0
2928,14.664,0
2929,14.669,400.0064001
2930,14.674,0
2931,14.679,0
2932,14.684,200.0016
2933,14.689,200.0016
2934,14.694,0
2935,14.699,45482.5964
2936,14.704,200.0016
2937,14.709,200.0016
2938,14.714,0
2939,14.719,59340.51835
2940,14.724,0
2941,14.729,0
2942,14.734,0
2943,14.739,0
2944,14.744,400.0064001
2945,14.749,0
2946,14.754,0
2947,14.759,0
2948,14.764,400.0064001
2949,14.769,0
2950,14.774,200.0016
2951,14.78,200.0016
2952,14.785,0
2953,14.79,0
2954,14.795,200.0016
2955,14.8,0
2956,14.805,0
2957,14.81,0
2958,14.815,200.0016
2959,14.82,0
2960,14.825,0
2961,14.83,0
2962,14.835,0
2963,14.84,0
2964,14.845,200.0016
2965,14.85,0
2966,14.855,0
2967,14.86,0
2968,14.865,0
2969,14.87,0
2970,14.875,0
2971,14.88,0
